@kennethfield,I can live with this by @maartenzam. Very sensible advice.Bit disappointed he didn't put #Endrainbow in rainbow colours just for the meta-irony. https://t.co/L9SLZKesAi,http://twitter.com/kennethfield/status/975836441883197440,"March 19, 2018 at 11:48AM"
@kennethfield,I know it doesn't mean to cause us any sorrow... But we're only getting green rain tomorrow. Can't we bathe in a bit of purple rain like Oxnard? #endrainbow (pic courtesy of @williamscraigm) https://t.co/dGsb0Xe4im,http://twitter.com/kennethfield/status/976071884692271105,"March 20, 2018 at 03:24AM"
@AmberFirefly,"RT @maartenzam: “If you care about your data and your readers, avoid rainbow-like colourmaps” https://t.co/AD2RtZgWvA By @kwinkunks #endrainbow https://t.co/3YO4CKI0s7",http://twitter.com/AmberFirefly/status/976387977680211968,"March 21, 2018 at 12:20AM"
@cappelnord,"RT @maartenzam: “If you care about your data and your readers, avoid rainbow-like colourmaps” https://t.co/AD2RtZgWvA By @kwinkunks #endrainbow https://t.co/3YO4CKI0s7",http://twitter.com/cappelnord/status/976391728113516545,"March 21, 2018 at 12:35AM"
@dougmcneall,#endrainbow https://t.co/Nx9VbLHxvH,http://twitter.com/dougmcneall/status/976746603926212609,"March 22, 2018 at 12:05AM"
@fcrameri,#endrainbow,http://twitter.com/fcrameri/status/977139208254119936,"March 23, 2018 at 02:05AM"
@dougmcneall,"I'm liking the new ""cividis"" palette in the R package ""viridis"" #endrainbow https://t.co/uCy1OveLsO",http://twitter.com/dougmcneall/status/977219085716115456,"March 23, 2018 at 07:22AM"
@maartenzam,Very interesting research. Too bad they forgot to #endrainbow for the map https://t.co/Am1ZZfiasj,http://twitter.com/maartenzam/status/978874553245093888,"March 27, 2018 at 09:00PM"
@miskaknapek,RT @maartenzam: Very interesting research. Too bad they forgot to #endrainbow for the map https://t.co/Am1ZZfiasj,http://twitter.com/miskaknapek/status/978878165711052802,"March 27, 2018 at 09:15PM"
@dougmcneall,"Hey everybody, what’s the best climate (science) visualisation you’ve seen recently? #endrainbow #climate #climatechange #science #Visualization #visualisation",http://twitter.com/dougmcneall/status/982180885754556416,"April 05, 2018 at 11:59PM"
@DemonJSubCollar,"RT @dougmcneall: Hey everybody, what’s the best climate (science) visualisation you’ve seen recently? #endrainbow #climate #climatechange #science #Visualization #visualisation",http://twitter.com/DemonJSubCollar/status/982181557719871494,"April 06, 2018 at 12:01AM"
@micefearboggis,"RT @dougmcneall: Hey everybody, what’s the best climate (science) visualisation you’ve seen recently? #endrainbow #climate #climatechange #science #Visualization #visualisation",http://twitter.com/micefearboggis/status/982181667468017666,"April 06, 2018 at 12:02AM"
@EHFoundation237,"RT @dougmcneall: Hey everybody, what’s the best climate (science) visualisation you’ve seen recently? #endrainbow #climate #climatechange #science #Visualization #visualisation",http://twitter.com/EHFoundation237/status/982181811089424384,"April 06, 2018 at 12:02AM"
@dougmcneall,I think mine is @ed_hawkins' small multiple map of global warming https://t.co/BpnkR3cQkD #endrainbow #climate #visualisation,http://twitter.com/dougmcneall/status/982184459507126272,"April 06, 2018 at 12:13AM"
@BetterFigures,"RT @dougmcneall: Hey everybody, what’s the best climate (science) visualisation you’ve seen recently? #endrainbow #climate #climatechange #science #Visualization #visualisation",http://twitter.com/BetterFigures/status/982184731130249216,"April 06, 2018 at 12:14AM"
@openclimatedata,"RT @dougmcneall: Hey everybody, what’s the best climate (science) visualisation you’ve seen recently? #endrainbow #climate #climatechange #science #Visualization #visualisation",http://twitter.com/openclimatedata/status/982197050786832386,"April 06, 2018 at 01:03AM"
@CICERO_klima,"RT @dougmcneall: Hey everybody, what’s the best climate (science) visualisation you’ve seen recently? #endrainbow #climate #climatechange #science #Visualization #visualisation",http://twitter.com/CICERO_klima/status/982226438328729600,"April 06, 2018 at 03:00AM"
@dougmcneall,"Hey #EGU18 people, could anyone help with an informal survey of poster or presentation colour pallettes? We’re looking for numbers/proportion of posters with at least one Rainbow or Jet palette #endrainbow",http://twitter.com/dougmcneall/status/983245141149409280,"April 08, 2018 at 10:28PM"
@acaciapepler,"RT @dougmcneall: Hey #EGU18 people, could anyone help with an informal survey of poster or presentation colour pallettes? We’re looking for numbers/proportion of posters with at least one Rainbow or Jet palette #endrainbow",http://twitter.com/acaciapepler/status/983280341958836224,"April 09, 2018 at 12:47AM"
@civiltalker,"RT @dougmcneall: Hey #EGU18 people, could anyone help with an informal survey of poster or presentation colour pallettes? We’re looking for numbers/proportion of posters with at least one Rainbow or Jet palette #endrainbow",http://twitter.com/civiltalker/status/983371083100377088,"April 09, 2018 at 06:48AM"
@JamesPope10,"RT @dougmcneall: Hey #EGU18 people, could anyone help with an informal survey of poster or presentation colour pallettes? We’re looking for numbers/proportion of posters with at least one Rainbow or Jet palette #endrainbow",http://twitter.com/JamesPope10/status/983402107599548417,"April 09, 2018 at 08:51AM"
@timigraham,"RT @dougmcneall: Hey #EGU18 people, could anyone help with an informal survey of poster or presentation colour pallettes? We’re looking for numbers/proportion of posters with at least one Rainbow or Jet palette #endrainbow",http://twitter.com/timigraham/status/983444864443539458,"April 09, 2018 at 11:41AM"
@AchimZeileis,@jeffrey_heer Thanks for the nice paper and experimental results! #endrainbow BTW: You might like our paper that used the same pun in the title: https://t.co/BKxpe3bpHF (and before us there was: https://t.co/VqfrxFVffX) Accompanying app: https://t.co/MLdhtvKybZ,http://twitter.com/AchimZeileis/status/983626573352812544,"April 09, 2018 at 11:43PM"
@chthonicdaemon,Just say no to the rainbow color map. #endrainbow https://t.co/FGJ8BOmPH5,http://twitter.com/chthonicdaemon/status/983629388582477824,"April 09, 2018 at 11:54PM"
@scotthosking,"RT @dougmcneall: Hey #EGU18 people, could anyone help with an informal survey of poster or presentation colour pallettes? We’re looking for numbers/proportion of posters with at least one Rainbow or Jet palette #endrainbow",http://twitter.com/scotthosking/status/983671648111996928,"April 10, 2018 at 02:42AM"
